user_handle,problem_id,timestamp
propane,1513:E,1660467896
propane,1712:E2,1660455417
propane,1712:E1,1660413585
propane,1520:F2,1660320210
propane,1537:F,1660317189
propane,1543:D2,1660313553
propane,1550:D,1660299333
propane,1552:E,1660295951
propane,1530:E,1660149685
propane,1508:A,1660145179
propane,1551:D2,1660137095
propane,1551:D1,1660135593
propane,1553:E,1660134628
propane,1558:C,1660130501
propane,1566:E,1660127746
propane,1567:D,1660123950
propane,1583:E,1660122657
propane,1593:G,1660110582
propane,1605:D,1660106115
propane,1513:D,1660069876
propane,1521:C,1660063585
propane,1430:E,1660058454
propane,1526:D,1660016627
propane,1618:F,1659975564
propane,1628:C,1659973724
propane,1560:F1,1659891182
propane,1560:F2,1659890673
propane,1713:E,1659809930
propane,1716:E,1659715689
propane,1716:D,1659634198
propane,1704:E,1659291458
propane,286:E,1659100299
propane,1710:B,1658686167
propane,1711:D,1658686150
propane,1711:A,1658685149
propane,1711:B,1658685140
propane,1404:E,1658664066
propane,1709:E,1658434762
propane,1709:A,1658422732
propane,1709:B,1658422574
propane,1709:D,1658421860
propane,1709:C,1658421630
propane,1706:D2,1658203292
propane,1706:E,1658201370
propane,1708:E,1658035434
propane,1708:B,1657991708
propane,1708:A,1657991700
propane,1705:E,1657904891
propane,1705:D,1657902592
propane,1705:C,1657902571
propane,1705:B,1657902548
propane,1705:A,1657902537
propane,867:E,1657799404
propane,613:D,1657602383
propane,341:D,1657520248
propane,1701:F,1657363157
propane,1701:C,1657341373
propane,1701:D,1657298281
propane,447:E,1657038187
propane,1699:D,1656995982
propane,1100:F,1656565539
propane,1698:E,1656486473
propane,1684:G,1655883985
propane,1700:E,1655835603
propane,387:D,1655714063
propane,1700:F,1655703942
propane,1695:D2,1655611227
propane,1695:D1,1655610884
propane,1622:D,1655455280
propane,1621:D,1655451734
propane,1693:C,1655402110
propane,1694:A,1655399059
propane,1694:B,1655399046
propane,1620:D,1655382026
propane,1620:E,1655377761
propane,1626:D,1655376292
propane,1627:D,1655369970
propane,1628:D1,1655366152
propane,1635:E,1655287593
propane,1646:E,1655284691
propane,1641:C,1655282783
propane,1630:C,1655275945
propane,1692:H,1655272868
propane,1632:D,1655265883
propane,1634:D,1655261538
propane,1637:E,1655225322
propane,1638:D,1655216757
propane,1642:D,1655210570
propane,1644:E,1655194754
propane,1644:D,1655194169
propane,1527:B2,1655037770
propane,1527:B1,1654968582
propane,1646:D,1654935042
propane,1648:C,1654932425
propane,1651:D,1654929616
propane,1689:E,1654890209
propane,1666:J,1654875319
propane,1660:F2,1654850467
propane,1672:F1,1654850342
propane,1690:G,1654686204
propane,1690:F,1654657463
propane,506:A,1654609754
propane,940:E,1654445666
propane,1348:E,1654436548
propane,1688:F,1654407916
propane,1688:C,1654276691
propane,1688:D,1654276677
propane,1688:B,1654276601
propane,1688:A,1654276554
propane,1688:E,1654276478
propane,512:B,1654187529
propane,1691:E,1654055563
propane,1691:D,1654019305
propane,1685:B,1653509680
propane,1686:B,1653509659
propane,1686:A,1653509632
propane,1681:F,1653381908
propane,1681:D,1653325577
propane,1682:D,1653238945
propane,786:B,1653117112
propane,1684:E,1653026450
propane,1679:E,1652537334
propane,1680:E,1652460793
propane,896:C,1652150502
propane,1678:E,1652061881
propane,1678:B2,1652033506
propane,1678:B1,1652031707
propane,1678:A,1652031348
propane,1670:F,1651907507
propane,1670:E,1651860833
propane,990:G,1651821728
propane,1675:G,1651770837
propane,1674:F,1651571771
propane,1673:B,1651464127
propane,1672:E,1650780430
propane,1672:D,1650777539
propane,1659:E,1650470562
propane,1659:D,1650463477
propane,1659:C,1650445066
propane,1659:B,1650443845
propane,1659:A,1650442143
propane,1668:B,1650426693
propane,1668:A,1650426578
propane,1661:C,1649523677
propane,1661:E,1649522339
propane,1665:E,1649494884
Omer223,1061:D,1598722421
Omer223,665:E,1598691168
Omer223,421:A,1598561722
Omer223,939:A,1598561273
Omer223,1143:A,1598561133
Omer223,1047:A,1598560808
Omer223,282:D,1598559719
Omer223,762:C,1598558042
Omer223,1400:D,1598441541
Omer223,743:E,1598302282
Omer223,840:A,1598280379
Omer223,776:C,1598277720
Omer223,230:B,1598277264
Omer223,1059:B,1598276573
Omer223,1266:D,1597872118
Omer223,1183:G,1597511163
Omer223,899:E,1597510100
Omer223,835:D,1597503700
Omer223,154:C,1597501779
Omer223,1398:D,1597437826
Omer223,1391:C,1597000037
Omer223,321:C,1596185917
Omer223,1388:D,1596129711
Omer223,1389:E,1596047338
Omer223,1387:B2,1595706041
Omer223,1387:B1,1595695856
Omer223,1384:D,1595610851
Omer223,1387:A,1595571611
Omer223,1382:B,1595354945
Omer223,1382:A,1595354771
Omer223,1381:B,1595354450
Omer223,128:C,1594721920
Omer223,913:D,1594236041
Omer223,595:A,1594193668
Omer223,985:D,1594193493
Omer223,827:C,1594164416
Omer223,258:C,1594154776
Omer223,1234:E,1594142865
Omer223,464:B,1594141382
Omer223,1354:C2,1594132176
Omer223,568:B,1594040802
Omer223,1186:D,1594037444
Omer223,1156:F,1594036797
Omer223,228:C,1594027602
Omer223,676:D,1593989586
Omer223,1375:F,1593987227
Omer223,1375:D,1593959672
Omer223,1375:B,1593948788
Omer223,1375:A,1593948548
Omer223,1375:C,1593885136
Omer223,1320:C,1593867945
Omer223,52:C,1593865947
Omer223,710:E,1593800729
Omer223,526:C,1593720832
Omer223,542:C,1593719506
Omer223,1183:E,1593705389
Omer223,1183:H,1593705353
Omer223,1371:B,1593642441
Omer223,1371:A,1593642429
Omer223,1371:C,1593642416
Omer223,1371:D,1593642400
Omer223,1371:E1,1593642376
Omer223,1371:E2,1593642370
Omer223,1296:F,1593474541
Omer223,212:C,1593470784
Omer223,1176:F,1593462045
Omer223,371:E,1593454158
Omer223,818:F,1593362425
Omer223,1270:D,1593356073
Omer223,837:D,1593348896
Omer223,119:C,1593342005
Omer223,1131:D,1593319496
Omer223,525:E,1593315982
Omer223,1009:E,1593311485
Omer223,1152:D,1593309843
Omer223,891:B,1593303417
Omer223,999:F,1593302443
Omer223,755:D,1593300871
Omer223,1156:C,1593300100
Omer223,358:C,1593297858
Omer223,435:D,1593295643
Omer223,1202:C,1593288231
Omer223,1003:F,1593283961
Omer223,1082:E,1593270103
Omer223,1316:D,1593269173
Omer223,1237:D,1593260006
Omer223,1373:C,1593108471
Omer223,1373:D,1593108461
Omer223,1373:A,1593108452
Omer223,1373:B,1593108443
Omer223,1373:E,1593108419
Omer223,424:A,1593091139
Omer223,1175:C,1593082552
Omer223,1100:E,1593077678
Omer223,1256:F,1593036110
Omer223,1278:D,1593034886
Omer223,1288:C,1593028753
Omer223,1288:A,1593027700
Omer223,1288:B,1593026724
Omer223,314:C,1593007243
Omer223,614:C,1592952703
Omer223,359:C,1592908749
Omer223,615:D,1592907045
Omer223,375:A,1592859523
Omer223,27:E,1592830443
Omer223,702:D,1592825043
Omer223,449:A,1592823230
Omer223,115:A,1592822232
Omer223,898:E,1592766535
Omer223,1154:C,1592763481
Omer223,235:A,1592762332
Omer223,331:C1,1592752413
Omer223,1370:E,1592681817
Omer223,1370:D,1592680212
Omer223,1271:C,1592649517
Omer223,1118:F1,1592608636
Omer223,1118:E,1592607350
Omer223,1118:D1,1592606642
Omer223,1118:D2,1592606622
Omer223,1367:F1,1592327009
Omer223,102416:C,1592263367
Omer223,102416:A,1592262732
Omer223,377:B,1592241993
Omer223,1227:C,1592229784
Omer223,1228:C,1592228838
Omer223,1312:D,1592215325
Omer223,1243:C,1592155418
Omer223,1199:D,1592153963
Omer223,1199:A,1592152933
pp_orange,1547:G,1677249445
pp_orange,1535:E,1677243115
pp_orange,1209:D,1677208840
pp_orange,825:G,1677031050
pp_orange,825:F,1677028567
pp_orange,990:G,1676950325
pp_orange,825:E,1676947905
pp_orange,1776:C,1676860767
pp_orange,1776:G,1676854334
pp_orange,1776:D,1676853267
pp_orange,1776:I,1676852833
pp_orange,1795:G,1676791778
pp_orange,1795:F,1676723546
pp_orange,845:G,1676173408
pp_orange,482:C,1676105925
pp_orange,1132:F,1676096091
pp_orange,1785:C,1675749598
pp_orange,1786:D,1675616970
pp_orange,1786:C,1675616965
pp_orange,1786:B,1675616962
pp_orange,1786:A2,1675616953
pp_orange,1786:A1,1675616946
pp_orange,818:E,1675596814
pp_orange,1778:D,1675273678
pp_orange,1787:A,1675096475
pp_orange,1792:D,1674618754
pp_orange,1777:F,1674454638
pp_orange,1777:C,1674382577
pp_orange,1520:G,1674115573
pp_orange,1418:D,1674112149
pp_orange,446:B,1674057847
pp_orange,1763:A,1673968481
pp_orange,1782:E,1673853522
pp_orange,1140:E,1673771091
pp_orange,1353:E,1673674214
pp_orange,803:G,1673592703
pp_orange,803:F,1673527167
pp_orange,792:E,1673510852
pp_orange,792:D,1673410842
pp_orange,1775:F,1673362469
pp_orange,792:C,1673347587
pp_orange,1783:F,1673322472
pp_orange,702:F,1673233757
pp_orange,710:D,1673172618
pp_orange,691:F,1673050072
pp_orange,691:E,1673011514
pp_orange,600:E,1673000583
pp_orange,678:E,1672987259
pp_orange,1768:E,1672986648
pp_orange,1768:C,1672978607
pp_orange,609:F,1672907357
pp_orange,620:F,1672850368
pp_orange,665:E,1672847291
pp_orange,665:D,1672844895
pp_orange,660:E,1672818201
pp_orange,1779:E,1672816252
pp_orange,632:F,1672576261
pp_orange,628:F,1672561523
pp_orange,628:E,1672493036
pp_orange,1737:E,1672386817
pp_orange,1761:E,1672372719
pp_orange,510:D,1672366022
pp_orange,431:D,1672362222
pp_orange,453:B,1672319780
pp_orange,525:E,1672309532
pp_orange,413:D,1672302861
pp_orange,417:D,1672295201
pp_orange,598:E,1672129175
pp_orange,undefined:148,1671867317
pp_orange,1762:B,1671188782
pp_orange,1762:A,1671187526
pp_orange,1766:D,1670922311
pp_orange,1771:E,1670853918
pp_orange,1771:F,1670830596
pp_orange,1684:C,1668855082
pp_orange,100517:C,1668837554
pp_orange,812:E,1668513608
Iratis,1792:D,1674645532
Iratis,1380:F,1674096722
Iratis,750:E,1674094784
Iratis,717:G,1673857483
Iratis,802:N,1673856038
Iratis,277:E,1673837830
Iratis,164:C,1673835165
Iratis,643:E,1673682225
Iratis,175:D,1673362596
Iratis,1070:I,1673362525
Iratis,1097:F,1673055829
Iratis,712:E,1672629803
Iratis,424:E,1672627070
Iratis,1187:F,1672473748
Iratis,123:E,1672459346
Iratis,68:D,1672459331
Iratis,1770:E,1672450685
Iratis,1264:D1,1672314681
Iratis,107:D,1672301430
Iratis,593:E,1672298778
Iratis,946:F,1672228665
Iratis,1093:E,1672224690
Iratis,121:E,1672140609
Iratis,837:F,1672133088
Iratis,498:D,1672125206
Iratis,1609:E,1672043035
Iratis,145:E,1672042981
Iratis,1762:D,1672023895
Iratis,1762:A,1671964409
Iratis,1762:B,1671964388
Iratis,1762:C,1671964373
Iratis,808:F,1671694514
Iratis,720:B,1671620276
Iratis,362:E,1671544914
Iratis,847:J,1671524475
Iratis,1523:E,1671435768
Iratis,316:C2,1671428499
Iratis,316:C1,1671427343
Iratis,863:F,1671266605
Iratis,1766:C,1671246012
Iratis,1766:D,1671245974
Iratis,1766:B,1671245914
Iratis,1766:A,1671245894
Iratis,1082:G,1671086983
Iratis,311:E,1671081041
Iratis,1252:L,1671014278
Iratis,510:E,1670989460
Iratis,653:D,1670929131
Iratis,1285:D,1670812372
Iratis,501:E,1670056046
Iratis,633:E,1670041116
Iratis,1709:F,1670033059
Iratis,441:E,1670029753
Iratis,698:C,1669985778
Iratis,835:F,1669901771
Iratis,452:D,1669901735
Iratis,1172:C1,1669880807
Iratis,1743:A,1669813606
Iratis,1646:E,1669812354
Iratis,749:E,1669806618
Iratis,1654:D,1669799630
Iratis,1401:E,1669724084
Iratis,1574:E,1669715030
Iratis,840:C,1669638637
Iratis,1585:F,1669626860
Iratis,1418:E,1669191652
Iratis,1264:C,1669104127
Iratis,1251:F,1669027752
Iratis,407:C,1669027738
Iratis,958:F3,1669027721
Iratis,1608:D,1669027239
Iratis,1481:E,1669027222
Iratis,40:E,1668843664
Iratis,156:D,1668773393
Iratis,1398:G,1668771487
Iratis,528:D,1668768167
Iratis,1582:F1,1668748650
Iratis,1582:D,1668748633
Iratis,1717:C,1668748543
Iratis,1717:D,1668748530
Iratis,1717:E,1668748515
Iratis,1734:D,1668748471
Iratis,1738:C,1668748434
Iratis,1738:D,1668748419
Iratis,1735:D,1668748400
Iratis,1736:D,1668748376
Iratis,1736:C2,1668748358
Iratis,1736:C1,1668748343
Iratis,1743:D,1668748310
Iratis,1743:C,1668748297
Iratis,1753:B,1668748265
Iratis,1753:A2,1668748252
Iratis,1753:A1,1668748240
Iratis,1732:C1,1668748206
Iratis,1732:D1,1668748190
Iratis,1218:E,1668738090
Iratis,1726:E,1668686328
Iratis,1667:C,1668676258
Iratis,1174:E,1668599861
Iratis,1716:F,1668502556
Iratis,886:E,1668497625
Iratis,51:E,1668327150
Iratis,632:E,1668238888
Iratis,1096:G,1668235713
Iratis,1499:E,1668079618
Iratis,997:C,1668054536
Iratis,1548:C,1668046497
Iratis,932:E,1668004585
Iratis,1194:F,1667995594
Iratis,1093:F,1667821884
Iratis,1739:E,1666843603
Iratis,1144:G,1666794254
Iratis,1670:F,1666787818
Iratis,1156:F,1666697633
Iratis,1096:F,1666694733
Iratis,1042:E,1666688225
Iratis,868:F,1666274229
Iratis,200:A,1666247806
Iratis,733:E,1666102684
Iratis,758:F,1666058431
36champ,1772:G,1671426183
36champ,1772:F,1671399515
36champ,1772:E,1671396692
36champ,1772:D,1671395900
36champ,1772:C,1671393833
36champ,1772:B,1671393130
36champ,1772:A,1671392872
36champ,1774:B,1671333114
36champ,1774:C,1671307283
36champ,1774:A,1671303442
36champ,166:E,1671260283
36champ,455:A,1671259811
36champ,940:B,1671259250
36champ,797:B,1671258657
36champ,1350:B,1671257947
36champ,1526:B,1671257349
36champ,489:C,1671257085
36champ,1557:C,1671091664
36champ,323:A,1671089181
36champ,1312:D,1671088568
36champ,52:B,1671086169
36champ,1301:C,1671085758
36champ,575:H,1671085056
36champ,894:B,1671083575
36champ,986:B,1671082826
36champ,1508:B,1671075768
36champ,1327:E,1671064560
36champ,978:E,1671059362
36champ,152:C,1671058469
36champ,131:C,1671057494
36champ,1215:B,1671055889
36champ,1475:C,1671055143
36champ,414:B,1671053876
36champ,888:D,1671051321
36champ,322:B,1671050764
36champ,804:B,1671048332
36champ,1513:B,1671047321
36champ,630:H,1671046464
36champ,1732:A,1671005606
36champ,1539:A,1671004907
36champ,535:B,1671004088
36champ,840:A,1671003596
36champ,844:B,1671003053
36champ,630:F,1671001582
36champ,171:B,1671001244
36champ,1096:B,1671000947
36champ,621:B,1671000035
36champ,1178:C,1670999658
36champ,1534:C,1670999444
36champ,251:A,1670998112
36champ,1326:C,1670997580
36champ,617:B,1670996825
36champ,1433:E,1670996041
36champ,1328:B,1670995601
36champ,478:B,1670994648
36champ,459:B,1670993996
36champ,1514:B,1670993262
36champ,1272:C,1670992756
36champ,630:C,1670991920
36champ,1574:B,1670991744
36champ,610:A,1670991239
36champ,1674:C,1670990893
36champ,1293:B,1670990167
36champ,1166:A,1670989819
36champ,1582:B,1670989277
36champ,1543:B,1670988870
36champ,629:A,1670988189
36champ,1581:A,1670987854
36champ,1658:B,1670987082
36champ,1499:A,1670986784
36champ,1743:A,1670986524
36champ,1674:B,1670984744
36champ,452:C,1670982988
36champ,1265:E,1670977798
36champ,1743:D,1670976102
36champ,1453:D,1670961471
36champ,540:D,1670925452
36champ,952:D,1670922668
36champ,621:C,1670920663
36champ,518:D,1670918846
36champ,107:B,1670915562
36champ,1771:B,1670911756
36champ,1771:A,1670785375
36champ,453:A,1670751907
36champ,839:C,1670751035
36champ,312:B,1670748645
36champ,476:B,1670748325
36champ,1459:A,1670746868
36champ,1454:A,1670746431
36champ,9:A,1670746123
36champ,546:D,1670745390
36champ,1325:D,1670743005
36champ,1538:D,1670740911
36champ,730:B,1670724464
36champ,1583:D,1670720473
36champ,1729:E,1670715718
36champ,755:C,1670706888
36champ,1546:B,1670705304
36champ,1137:D,1670654359
36champ,835:E,1670642653
36champ,1520:F2,1670619921
36champ,713:B,1670613184
36champ,1117:E,1670566734
36champ,1153:E,1670564219
36champ,1039:B,1670560238
36champ,1479:A,1670558224
36champ,1114:E,1670537278
36champ,1363:D,1670474289
36champ,811:D,1670470558
36champ,1628:C,1670366638
36champ,1392:E,1670363451
36champ,862:D,1670300384
36champ,1088:D,1670296318
36champ,1451:E1,1670125752
36champ,1451:E2,1670125702
36champ,1103:B,1670020146
36champ,1466:D,1669848231
36champ,1466:E,1669785489
36champ,1466:C,1669779750
36champ,1466:B,1669777965
36champ,1466:A,1669777115
36champ,1765:N,1669609250
36champ,1765:D,1669602451
36champ,1765:K,1669600217
36champ,1765:M,1669599667
36champ,1765:E,1669599283
36champ,1765:B,1669599108
36champ,1534:D,1669520595
36champ,1305:D,1669351623
36champ,1207:E,1669349840
36champ,1543:D1,1669348343
36champ,1543:D2,1669348252
36champ,1520:F1,1669344516
36champ,1407:C,1669343351
36champ,1425:F,1669342109
36champ,1687:B,1669341028
36champ,1666:C,1669185879
36champ,1482:C,1669182711
36champ,1503:A,1669181342
36champ,1658:D1,1669177475
36champ,1665:C,1669175375
36champ,1760:A,1669172201
36champ,1760:B,1669172065
36champ,1760:C,1669171917
36champ,1760:D,1669171161
36champ,1760:E,1669170915
36champ,1760:F,1669159044
36champ,1760:G,1669143698
36champ,1761:E,1668967167
36champ,1759:A,1668847206
36champ,1759:B,1668847191
36champ,1759:C,1668839364
36champ,1759:D,1668838858
36champ,1759:E,1668838107
36champ,1671:D,1668750796
36champ,1680:C,1668575392
36champ,1689:C,1668572622
36champ,1741:E,1668569077
36champ,1748:D,1668293173
36champ,1748:C,1668291591
36champ,1748:B,1668289626
36champ,1603:B,1668276173
36champ,1748:A,1668274250
36champ,1423:K,1668230712
36champ,1458:A,1668227304
36champ,1452:D,1668226348
36champ,1542:C,1668225127
36champ,1513:C,1668224327
36champ,1660:E,1668204673
36champ,1305:C,1668203252
36champ,1288:C,1668201712
36champ,1251:C,1668201216
36champ,1497:C1,1668200709
36champ,1497:C2,1668200692
36champ,1253:C,1668199103
36champ,1250:L,1668193352
36champ,1569:C,1668192490
36champ,1487:D,1667968077
36champ,1506:E,1667967774
36champ,1538:F,1667965802
36champ,1461:C,1667965434
36champ,1542:B,1667964676
36champ,1526:C1,1667963876
36champ,1526:C2,1667963860
36champ,1307:C,1667961124
36champ,1304:C,1667960285
36champ,1301:B,1667959785
36champ,1299:A,1667951274
36champ,1616:C,1667948977
36champ,1621:B,1667947995
36champ,1630:A,1667945868
36champ,1646:C,1667885771
36champ,1651:C,1667884080
36champ,1659:C,1667883197
36champ,1673:C,1667881891
36champ,1742:F,1667880583
36champ,1742:G,1667879554
36champ,1747:A,1667594750
36champ,1749:D,1667356006
36champ,1740:C,1667351777
36champ,1740:E,1667195778
36champ,1740:D,1667188946
36champ,1740:B,1667186656
36champ,1740:A,1667186046
36champ,1753:C,1666991985
36champ,1753:B,1666990366
36champ,122:A,1666989992
36champ,1736:C1,1666386431
36champ,77:B,1665872017
36champ,1746:E1,1665871097
36champ,1737:C,1665176718
36champ,1737:A,1665175749
36champ,1739:C,1664498623
36champ,1739:B,1664496405
36champ,1739:A,1664496108
36champ,1671:E,1663907705
36champ,1733:D2,1663616204
36champ,1733:D1,1663614613
36champ,1733:B,1663614076
36champ,1733:A,1663613483
36champ,1594:E1,1663607754
36champ,1594:B,1663607139
36champ,1594:A,1663606796
36champ,1023:E,1663350370
36champ,1028:G,1663300808
36champ,1028:B,1663272664
36champ,1725:C,1662781626
36champ,1666:I,1662746590
36champ,1728:E,1662698842
36champ,1707:B,1662691365
36champ,1728:D,1662690146
36champ,1728:C,1662686671
36champ,1665:D,1662684882
36champ,1725:H,1662676727
36champ,1725:G,1662671944
36champ,1725:B,1662671491
36champ,1725:A,1662670925
36champ,1560:A,1662263871
36champ,1374:A,1662263616
36champ,1512:A,1662262816
36champ,758:A,1662262382
36champ,490:A,1662262241
36champ,151:A,1662261838
36champ,1343:B,1662257998
36champ,432:A,1662256172
36champ,1367:A,1662254272
36champ,472:A,1662232071
36champ,723:A,1662231848
36champ,1409:A,1662231291
36champ,1399:A,1662230894
36champ,1154:A,1662205791
36champ,732:A,1662205305
36champ,1352:A,1662204956
36champ,581:A,1662204413
36champ,427:A,1662204270
36champ,750:A,1662204065
36champ,155:A,1662203712
36champ,510:A,1662203504
36champ,1335:A,1662203273
36champ,141:A,1662203165
36champ,785:A,1662181577
36champ,996:A,1662181393
36champ,268:A,1662180853
36champ,520:A,1662180513
36champ,443:A,1662180254
36champ,1328:A,1662179719
36champ,144:A,1662179351
36champ,148:A,1662179021
36champ,469:A,1662178866
36champ,228:A,1662178682
36champ,705:A,1662178512
36champ,61:A,1662178378
36champ,200:B,1662178277
36champ,486:A,1662178153
36champ,344:A,1662178030
36champ,136:A,1662177916
36champ,1030:A,1662177750
36champ,467:A,1662177664
36champ,677:A,1662177576
36champ,271:A,1662177431
36champ,1714:D,1662174566
36champ,1714:B,1662169920
36champ,1714:C,1662169116
36champ,1714:A,1662168420
36champ,1717:D,1662156343
36champ,1717:B,1662145253
36champ,1717:A,1662143908
36champ,1719:C,1662119486
36champ,1719:B,1662117952
36champ,1719:A,1662116787
36champ,1721:C,1662092284
36champ,1721:B,1662090436
36champ,1721:A,1662089863
36champ,1722:G,1662089620
36champ,1722:E,1662088777
36champ,1722:D,1662087301
36champ,1722:B,1662086765
36champ,1722:A,1662086644
36champ,1718:B,1660672497
dyppp,1637:D,1664864777
dyppp,1637:C,1664774249
dyppp,1637:B,1664773867
dyppp,1394:A,1664623732
dyppp,1552:C,1664091457
dyppp,1552:D,1664088660
dyppp,1552:E,1664086661
dyppp,1552:A,1663742410
dyppp,1733:D2,1663738602
dyppp,1396:B,1663580392
dyppp,1396:A,1663579844
dyppp,1504:E,1663437064
dyppp,1729:F,1663040166
dyppp,1729:E,1663036949
dyppp,1729:D,1663007169
dyppp,1729:C,1663006531
dyppp,1729:B,1663005787
dyppp,1729:A,1663005346
dyppp,1726:E,1662950006
dyppp,1728:D,1662796795
dyppp,1728:E,1662795057
dyppp,1400:D,1662782126
dyppp,1675:F,1662754993
dyppp,1675:E,1662716758
dyppp,1675:D,1662715935
dyppp,1675:C,1662715117
dyppp,1675:B,1662714732
dyppp,1675:A,1662714601
dyppp,1628:D1,1662337480
dyppp,1608:A,1662040554
dyppp,1722:F,1662040421
dyppp,1722:G,1662039530
dyppp,1646:C,1661887218
dyppp,1621:D,1661795751
dyppp,1622:C,1661712482
dyppp,1672:E,1661599748
dyppp,1703:A,1661538008
dyppp,1718:C,1661287241
dyppp,1562:D2,1661242187
dyppp,1562:D1,1661197904
dyppp,1569:C,1661196360
dyppp,1562:C,1661195886
dyppp,1572:A,1661140796
dyppp,1702:E,1660899731
dyppp,1628:C,1660817563
dyppp,1630:D,1660795111
dyppp,1630:C,1660753360
dyppp,1684:C,1660675734
dyppp,1684:D,1660675144
dyppp,1627:F,1660651772
dyppp,1697:C,1660631145
dyppp,1627:D,1660624294
dyppp,1627:C,1660596561
dyppp,1627:A,1660595217
dyppp,1692:F,1660594876
dyppp,1710:A,1660585501
dyppp,1714:C,1660582718
dyppp,1714:F,1660582060
dyppp,1630:B,1660578228
dyppp,1630:A,1660566104
dyppp,1624:A,1660560889
dyppp,1624:B,1660560814
dyppp,1663:A,1660560361
dyppp,1304:D,1660507865
dyppp,1304:C,1660506126
dyppp,1304:A,1660505414
dyppp,1705:D,1660497135
dyppp,1705:C,1660493391
dyppp,1705:B,1660489451
dyppp,1705:A,1660488079
dyppp,1692:G,1660485209
dyppp,1713:E,1660454490
dyppp,1714:B,1660446481
dyppp,1714:A,1660446229
dyppp,1714:E,1660395088
dyppp,1714:G,1660394582
dyppp,1716:B,1660386077
dyppp,1716:A,1660385774
HHY_zZhu,1494:D,1693487233
HHY_zZhu,1863:E,1693419496
HHY_zZhu,1838:C,1689593625
HHY_zZhu,1839:C,1689592903
HHY_zZhu,1848:D,1689564006
HHY_zZhu,1495:C,1689335428
HHY_zZhu,1513:E,1689317058
HHY_zZhu,1528:C,1689062391
HHY_zZhu,1534:E,1689050815
HHY_zZhu,1536:E,1688991971
HHY_zZhu,1540:B,1688978477
HHY_zZhu,104460:D,1688952270
HHY_zZhu,1846:C,1688789607
HHY_zZhu,1846:E2,1688751640
HHY_zZhu,1840:G1,1688642629
HHY_zZhu,1548:D1,1688626466
HHY_zZhu,1500:B,1688618703
HHY_zZhu,1550:D,1688448527
HHY_zZhu,1552:E,1688372654
HHY_zZhu,1537:F,1688370994
HHY_zZhu,1553:E,1688369614
HHY_zZhu,1552:F,1688356725
HHY_zZhu,1516:D,1687959945
HHY_zZhu,1553:F,1687867560
HHY_zZhu,1556:E,1687772175
HHY_zZhu,1557:D,1687766262
HHY_zZhu,1559:E,1687759713
HHY_zZhu,1842:D,1687702598
HHY_zZhu,1842:C,1687682732
HHY_zZhu,1842:E,1687629507
HHY_zZhu,1835:A,1687613112
HHY_zZhu,1560:F2,1687531310
HHY_zZhu,1562:D2,1687516675
HHY_zZhu,1567:E,1687511632
HHY_zZhu,1575:G,1687508933
HHY_zZhu,1575:H,1687235055
HHY_zZhu,1575:K,1687143325
HHY_zZhu,1579:G,1687141107
HHY_zZhu,1840:A,1687074306
HHY_zZhu,1580:C,1686994381
HHY_zZhu,1583:E,1686982596
HHY_zZhu,1607:H,1686737995
HHY_zZhu,1607:G,1686655418
HHY_zZhu,1841:C,1686637206
HHY_zZhu,1615:D,1686579949
HHY_zZhu,1616:E,1686303370
HHY_zZhu,1840:E,1686279471
HHY_zZhu,1840:D,1686199835
HHY_zZhu,1840:C,1686198726
HHY_zZhu,1840:B,1686197525
HHY_zZhu,1618:G,1685683593
HHY_zZhu,1216:F,1685606769
HHY_zZhu,1830:A,1685323137
HHY_zZhu,1837:E,1685035408
HHY_zZhu,1832:E,1684989711
HHY_zZhu,1627:E,1684929904
HHY_zZhu,1630:C,1684899594
HHY_zZhu,1635:E,1684846599
HHY_zZhu,1641:C,1684825769
HHY_zZhu,1646:E,1684760979
HHY_zZhu,1650:F,1684726563
HHY_zZhu,1657:E,1684672809
HHY_zZhu,1833:F,1684573912
HHY_zZhu,1659:E,1684241053
HHY_zZhu,1555:E,1684060429
HHY_zZhu,1575:L,1684053192
HHY_zZhu,1806:E,1683962484
HHY_zZhu,1832:D2,1683961488
HHY_zZhu,1593:F,1683892523
HHY_zZhu,1598:E,1683881090
HHY_zZhu,1599:H,1683860990
HHY_zZhu,1605:D,1683794075
HHY_zZhu,1606:E,1683791370
HHY_zZhu,1824:B2,1683702543
HHY_zZhu,1808:C,1683687463
HHY_zZhu,1610:D,1683519303
HHY_zZhu,1612:E,1683465380
HHY_zZhu,1613:E,1683361186
HHY_zZhu,1614:D1,1683210936
HHY_zZhu,1616:D,1682503707
HHY_zZhu,1618:F,1682475627
HHY_zZhu,1619:F,1682431698
HHY_zZhu,1619:G,1682428844
HHY_zZhu,1621:D,1682423555
HHY_zZhu,1820:C,1682413515
HHY_zZhu,1626:D,1682345498
HHY_zZhu,1628:D1,1682297553
HHY_zZhu,1637:E,1682080500
HHY_zZhu,1650:G,1682059216
HHY_zZhu,1821:D,1682056400
HHY_zZhu,1654:D,1681961212
HHY_zZhu,1660:F2,1681882115
dimss,1665:E,1649438522
dimss,1419:F,1649255648
dimss,1419:E,1649251686
dimss,1419:D2,1649249895
dimss,1442:C,1649163352
dimss,1430:F,1649074276
dimss,1430:A,1649071631
dimss,1430:C,1649071394
dimss,1430:E,1649070897
dimss,1427:E,1648734353
dimss,1438:E,1648648425
dimss,1438:D,1648631118
